car_park_slug,car_park_name,txn_ref,vrm,arrival,departure,transaction_time,stay_minutes,payment_type,card_scheme,net_charge,discount_code,product_id,discounted_net,vat_rate,vat_amount,amount_paid,psp,acquirer,psp_reference
victoria-quarter,Victoria Quarter,VP-20250310-05276384,SJ09 YCU,10/03/2025 14:49,10/03/2025 15:46,10/03/2025 15:42,57,Credit_Card,MASTERCARD,1.67,VALID-CODE,PROD-VC-004,0.0,0.2,0.0,0.0,ADVAM,Worldpay,ADVAM-20250320-47617065
victoria-quarter,Victoria Quarter,VP-20250310-26635532,FE44 JYK,10/03/2025 11:29,10/03/2025 11:59,10/03/2025 11:56,30,debit_card,MASTERCARD,1.67,,,1.67,0.2,0.33,2.0,ADVAM,Worldpay,ADVAM-20250310-90951067
victoria-quarter,Victoria Quarter,VP-20250310-20419610,WJ89 MGF,10/03/2025 17:57,10/03/2025 20:50,10/03/2025 20:47,173,debit_card,MASTERCARD,4.58,,,4.58,0.2,0.92,5.5,ADVAM,Worldpay,ADVAM-20250305-99366493
victoria-quarter,Victoria Quarter,VP-20250310-95397308,GC48 MWO,10/03/2025 16:29,10/03/2025 16:49,10/03/2025 16:46,20,CONTACTLESS,MASTERCARD,1.67,,,1.67,0.2,0.33,2.0,ADVAM,Worldpay,ADVAM-20250330-91259846
victoria-quarter,Victoria Quarter,VP-20250310-65485787,YO45 BKF,10/03/2025 09:43,10/03/2025 13:39,10/03/2025 13:34,236,debit_card,VISA,4.58,,,4.58,0.2,0.92,5.5,ADVAM,Worldpay,ADVAM-20250330-14926795
victoria-quarter,Victoria Quarter,VP-20250310-49641398,OL48 HPF,10/03/2025 12:01,10/03/2025 13:00,10/03/2025 12:59,59,CREDIT_CARD,VISA,1.67,,,1.67,0.2,0.33,2.0,ADVAM,Worldpay,ADVAM-20250325-02142884
victoria-quarter,Victoria Quarter,VP-20250310-22223445,BY45 CEU,10/03/2025 15:00,10/03/2025 15:52,10/03/2025 15:50,52,DEBIT_CARD,VISA,1.67,,,1.67,0.2,0.33,2.0,ADVAM,Worldpay,ADVAM-20250329-32950186
victoria-quarter,Victoria Quarter,VP-20250310-40439758,HV60 MFX,10/03/2025 12:09,10/03/2025 13:38,10/03/2025 13:34,89,contactless,VISA,2.92,,,2.92,0.2,0.58,3.5,ADVAM,Worldpay,ADVAM-20250316-64657023
victoria-quarter,Victoria Quarter,VP-20250310-15165920,CC48 XOR,10/03/2025 13:34,10/03/2025 15:45,10/03/2025 15:41,131,CREDIT_CARD,MASTERCARD,4.58,,,4.58,0.2,0.92,5.5,ADVAM,Worldpay,ADVAM-20250302-11469989
victoria-quarter,Victoria Quarter,VP-20250310-74321005,,10/03/2025 09:58,10/03/2025 10:57,10/03/2025 10:55,59,credit_card,MASTERCARD,1.67,,,1.67,0.2,0.33,2.0,ADVAM,Worldpay,ADVAM-20250329-49403260
victoria-quarter,Victoria Quarter,VP-20250310-66800078,FN78 XJU,10/03/2025 17:34,10/03/2025 22:25,10/03/2025 22:20,291,Contactless,VISA,6.25,,,6.25,0.2,1.25,7.5,ADVAM,Worldpay,ADVAM-20250303-01830836
victoria-quarter,Victoria Quarter,VP-20250310-98675873,TT00 YSK,10/03/2025 19:53,11/03/2025 00:42,11/03/2025 00:40,289,debit_card,VISA,6.25,,,6.25,0.2,1.25,7.5,ADVAM,Worldpay,ADVAM-20250317-52017093
victoria-quarter,Victoria Quarter,VP-20250310-61434283,VV18 EFW,10/03/2025 12:30,10/03/2025 14:08,10/03/2025 14:05,98,CONTACTLESS,MASTERCARD,2.92,,,2.92,0.2,0.58,3.5,ADVAM,Worldpay,ADVAM-20250315-97805173
victoria-quarter,Victoria Quarter,VP-20250310-86801045,,10/03/2025 11:51,10/03/2025 12:28,10/03/2025 12:26,,debit_card,MASTERCARD,1.67,,,1.67,0.2,0.33,2.0,ADVAM,Worldpay,ADVAM-20250301-41076241
victoria-quarter,Victoria Quarter,VP-20250310-30460770,FR44 YEK,10/03/2025 11:18,10/03/2025 12:57,10/03/2025 12:53,99,Contactless,VISA,2.92,,,2.92,0.2,0.58,3.5,ADVAM,Worldpay,ADVAM-20250319-28953979
victoria-quarter,Victoria Quarter,VP-20250310-42775401,KD54 AGD,10/03/2025 11:24,10/03/2025 15:28,10/03/2025 15:25,244,credit_card,MASTERCARD,6.25,,,6.25,0.2,1.25,7.5,ADVAM,Worldpay,ADVAM-20250306-48807776
victoria-quarter,Victoria Quarter,VP-20250310-95835865,PR66 XAJ,10/03/2025 15:10,10/03/2025 20:08,10/03/2025 20:06,298,APP,VISA,6.25,,,6.25,0.2,1.25,7.5,ADVAM,Worldpay,ADVAM-20250314-89023995
victoria-quarter,Victoria Quarter,VP-20250310-95208944,KU32 UPR,10/03/2025 10:19,10/03/2025 14:51,10/03/2025 14:48,272,CREDIT_CARD,MAESTRO,6.25,,,6.25,0.2,1.25,7.5,ADVAM,Worldpay,ADVAM-20250308-75989821
victoria-quarter,Victoria Quarter,VP-20250310-46752375,NW13 VFE,10/03/2025 16:20,10/03/2025 17:22,10/03/2025 17:18,62,Credit_Card,MASTERCARD,2.92,,,2.92,0.2,0.58,3.5,ADVAM,Worldpay,ADVAM-20250312-78943662
victoria-quarter,Victoria Quarter,VP-20250310-38313483,XG54 HXG,10/03/2025 19:09,10/03/2025 22:30,10/03/2025 22:25,201,Debit_Card,VISA,4.58,,,4.58,0.2,0.92,5.5,ADVAM,Worldpay,ADVAM-20250321-81284103
victoria-quarter,Victoria Quarter,VP-20250310-46466065,XJ24 EAS,10/03/2025 16:06,10/03/2025 19:05,10/03/2025 19:00,179,Credit_Card,AMEX,4.58,,,4.58,0.2,0.92,5.5,ADVAM,AMEX,ADVAM-20250313-87549599
victoria-quarter,Victoria Quarter,VP-20250310-10501938,LL17 YNR,10/03/2025 13:28,10/03/2025 13:52,10/03/2025 13:47,24,CASH,N/A,1.67,,,1.67,0.2,0.33,2.0,N/A,N/A,N/A
victoria-quarter,Victoria Quarter,VP-20250310-21510052,DJ70 DFO,10/03/2025 11:37,10/03/2025 12:31,10/03/2025 12:29,54,CASH,N/A,1.67,,,1.67,0.2,0.33,2.0,N/A,N/A,N/A
victoria-quarter,Victoria Quarter,VP-20250310-21524027,VK41 AEY,10/03/2025 16:52,10/03/2025 17:46,10/03/2025 17:44,54,Debit_Card,MASTERCARD,1.67,,,1.67,0.2,0.33,2.0,ADVAM,Worldpay,ADVAM-20250321-43581986
victoria-quarter,Victoria Quarter,VP-20250310-94863025,WN34 OET,10/03/2025 12:28,10/03/2025 14:36,10/03/2025 14:31,128,app,VISA,4.58,,,4.58,0.2,0.92,5.5,ADVAM,Worldpay,ADVAM-20250306-56234230
victoria-quarter,Victoria Quarter,VP-20250310-38114127,EN05 WUK,10/03/2025 18:49,10/03/2025 18:26,10/03/2025 19:38,,DEBIT_CARD,MASTERCARD,1.67,,,1.67,0.2,0.33,2.0,ADVAM,Worldpay,ADVAM-20250324-58811656
victoria-quarter,Victoria Quarter,VP-20250310-23606265,NL72 GAS,10/03/2025 12:53,10/03/2025 15:07,10/03/2025 15:06,134,DEBIT_CARD,VISA,4.58,PROMO-20,PROD-PR-003,3.66,0.2,0.73,4.39,ADVAM,Worldpay,ADVAM-20250311-23650313
victoria-quarter,Victoria Quarter,VP-20250310-89130047,FL48 CXW,10/03/2025 13:39,10/03/2025 15:50,10/03/2025 15:47,131,Debit_Card,VISA,4.58,,,4.58,0.2,0.92,5.5,ADVAM,Worldpay,ADVAM-20250309-75197069
victoria-quarter,Victoria Quarter,VP-20250310-19273061,BR61 HME,10/03/2025 13:02,10/03/2025 15:48,10/03/2025 15:44,166,Debit_Card,MASTERCARD,4.58,,,4.58,0.2,0.92,5.5,ADVAM,Worldpay,ADVAM-20250329-53417571
victoria-quarter,Victoria Quarter,VP-20250310-12889673,NR53 LJV,10/03/2025 18:11,10/03/2025 18:52,10/03/2025 18:47,41,app,VISA,1.67,,,1.67,0.2,0.33,2.0,ADVAM,Worldpay,ADVAM-20250319-06006744
victoria-quarter,Victoria Quarter,VP-20250310-94847927,WU18 KJJ,10/03/2025 09:58,10/03/2025 12:06,10/03/2025 12:05,128,CONTACTLESS,AMEX,4.58,,,4.58,0.2,0.92,5.5,ADVAM,AMEX,ADVAM-20250315-96340948
victoria-quarter,Victoria Quarter,VP-20250310-48454795,UP60 SOJ,10/03/2025 15:34,10/03/2025 19:40,10/03/2025 19:38,246,contactless,AMEX,6.25,,,6.25,0.2,1.25,7.5,ADVAM,AMEX,ADVAM-20250317-16308073
victoria-quarter,Victoria Quarter,VP-20250310-06701033,UX30 SOA,10/03/2025 09:34,10/03/2025 14:37,10/03/2025 14:36,303,CONTACTLESS,MASTERCARD,6.25,,,6.25,0.2,1.25,7.5,ADVAM,Worldpay,ADVAM-20250330-68660071
victoria-quarter,Victoria Quarter,VP-20250310-09366561,CM76 XNX,10/03/2025 11:14,10/03/2025 13:00,10/03/2025 12:57,106,DEBIT_CARD,VISA,2.92,,,2.92,0.2,0.58,3.5,ADVAM,Worldpay,ADVAM-20250307-60619867
victoria-quarter,Victoria Quarter,VP-20250310-18073139,DY64 FFR,10/03/2025 11:14,10/03/2025 10:57,10/03/2025 16:32,,CREDIT_CARD,VISA,6.25,,,6.25,0.2,1.25,7.5,ADVAM,Worldpay,ADVAM-20250305-90101529
victoria-quarter,Victoria Quarter,VP-20250310-25942596,,10/03/2025 13:54,10/03/2025 15:03,10/03/2025 15:02,69,Credit_Card,VISA,2.92,,,2.92,0.2,0.58,3.5,ADVAM,Worldpay,ADVAM-20250315-32761597
victoria-quarter,Victoria Quarter,VP-20250310-50469382,TF32 BXP,10/03/2025 09:38,10/03/2025 11:13,10/03/2025 11:09,95,CASH,N/A,2.92,,,2.92,0.2,0.58,3.5,N/A,N/A,N/A
victoria-quarter,Victoria Quarter,VP-20250310-66350915,OE18 CWF,10/03/2025 09:14,10/03/2025 11:46,10/03/2025 11:41,152,Debit_Card,MASTERCARD,4.58,,,4.58,0.2,0.92,5.5,ADVAM,Worldpay,ADVAM-20250316-45844128
victoria-quarter,Victoria Quarter,VP-20250310-89059860,DX81 EPB,10/03/2025 14:11,10/03/2025 16:38,10/03/2025 16:35,147,DEBIT_CARD,MASTERCARD,4.58,,,4.58,0.2,0.92,5.5,ADVAM,Worldpay,ADVAM-20250309-96462891
victoria-quarter,Victoria Quarter,VP-20250310-21697739,VW20 EWC,10/03/2025 13:40,10/03/2025 14:21,10/03/2025 14:18,41,credit_card,MASTERCARD,1.67,,,1.67,0.2,0.33,2.0,ADVAM,Worldpay,ADVAM-20250311-01763186
victoria-quarter,Victoria Quarter,VP-20250310-85039064,SG54 JPX,10/03/2025 09:44,10/03/2025 10:55,10/03/2025 10:53,71,Debit_Card,VISA,2.92,,,2.92,0.2,0.58,3.5,ADVAM,Worldpay,ADVAM-20250301-72976508
victoria-quarter,Victoria Quarter,VP-20250310-18203815,GK31 XYG,10/03/2025 17:10,10/03/2025 21:02,10/03/2025 20:59,232,credit_card,MASTERCARD,4.58,,,4.58,0.2,0.92,5.5,ADVAM,Worldpay,ADVAM-20250323-03819579
victoria-quarter,Victoria Quarter,VP-20250310-84449283,CH59 BCF,10/03/2025 14:21,10/03/2025 16:15,10/03/2025 16:13,114,DEBIT_CARD,VISA,2.92,,,2.92,0.2,0.58,3.5,ADVAM,Worldpay,ADVAM-20250322-81612940
victoria-quarter,Victoria Quarter,VP-20250310-76843347,UU23 AEE,10/03/2025 16:10,10/03/2025 16:34,10/03/2025 16:30,24,Contactless,VISA,1.67,,,1.67,0.2,0.33,2.0,ADVAM,Worldpay,ADVAM-20250318-22588429
victoria-quarter,Victoria Quarter,VP-20250310-52961878,SH88 ACW,10/03/2025 11:03,10/03/2025 14:03,10/03/2025 13:58,180,Debit_Card,MASTERCARD,4.58,,,4.58,0.2,0.92,5.5,ADVAM,Worldpay,ADVAM-20250305-12358702
victoria-quarter,Victoria Quarter,VP-20250310-78319619,YK42 HGK,10/03/2025 14:01,10/03/2025 14:39,10/03/2025 14:34,38,CONTACTLESS,VISA,1.67,,,1.67,0.2,0.33,2.0,ADVAM,Worldpay,ADVAM-20250330-33955558
victoria-quarter,Victoria Quarter,VP-20250310-64252147,VD99 GRS,10/03/2025 16:52,10/03/2025 17:41,10/03/2025 17:37,49,credit_card,MASTERCARD,1.67,,,1.67,0.2,0.33,2.0,ADVAM,Worldpay,ADVAM-20250321-64222069
victoria-quarter,Victoria Quarter,VP-20250310-24053762,ET25 PYP,10/03/2025 13:06,10/03/2025 15:56,10/03/2025 15:54,170,contactless,VISA,4.58,,,4.58,0.2,0.92,5.5,ADVAM,Worldpay,ADVAM-20250325-13835648
victoria-quarter,Victoria Quarter,VP-20250310-39222195,OV22 LCC,10/03/2025 13:19,10/03/2025 14:17,10/03/2025 14:14,58,Contactless,VISA,1.67,,,1.67,0.2,0.33,2.0,ADVAM,Worldpay,ADVAM-20250308-23820201
victoria-quarter,Victoria Quarter,VP-20250310-11610172,,10/03/2025 17:01,10/03/2025 20:19,10/03/2025 20:17,198,CONTACTLESS,MASTERCARD,4.58,,,4.58,0.2,0.92,5.5,ADVAM,Worldpay,ADVAM-20250322-01889109
victoria-quarter,Victoria Quarter,VP-20250310-23887648,MJ23 OMA,10/03/2025 15:44,10/03/2025 18:31,10/03/2025 18:30,167,DEBIT_CARD,MASTERCARD,4.58,,,4.58,0.2,0.92,5.5,ADVAM,Worldpay,ADVAM-20250311-41759733
victoria-quarter,Victoria Quarter,VP-20250310-21497778,HD22 XFK,10/03/2025 16:19,10/03/2025 18:20,10/03/2025 18:16,121,DEBIT_CARD,MASTERCARD,4.58,,,4.58,0.2,0.92,5.5,ADVAM,Worldpay,ADVAM-20250309-96540836
victoria-quarter,Victoria Quarter,VP-20250310-80422485,FJ93 ASU,10/03/2025 13:17,10/03/2025 15:21,10/03/2025 15:18,124,DEBIT_CARD,MASTERCARD,4.58,,,4.58,0.2,0.92,5.5,ADVAM,Worldpay,ADVAM-20250313-19007880
victoria-quarter,Victoria Quarter,VP-20250310-41491883,XH15 RHB,10/03/2025 10:10,10/03/2025 12:14,10/03/2025 12:13,124,App,VISA,4.58,,,4.58,0.2,0.92,5.5,ADVAM,Worldpay,ADVAM-20250305-80063229
victoria-quarter,Victoria Quarter,VP-20250310-75649941,ET31 RNX,10/03/2025 10:28,10/03/2025 13:23,10/03/2025 13:22,175,CONTACTLESS,AMEX,4.58,SEASON-Q1,PROD-SQ-002,0.0,0.2,0.0,0.0,ADVAM,AMEX,ADVAM-20250303-17691690
victoria-quarter,Victoria Quarter,VP-20250310-17938501,FO34 ONV,10/03/2025 14:06,10/03/2025 14:27,10/03/2025 14:26,21,Debit_Card,VISA,1.67,,,1.67,0.2,0.33,2.0,ADVAM,Worldpay,ADVAM-20250306-00898040
victoria-quarter,Victoria Quarter,VP-20250311-51156098,VC20 HMJ,11/03/2025 13:58,11/03/2025 17:42,11/03/2025 17:38,224,CREDIT_CARD,MAESTRO,4.58,VALID-CODE,PROD-VC-004,1.66,0.2,0.33,1.99,ADVAM,Worldpay,ADVAM-20250318-77785371
victoria-quarter,Victoria Quarter,VP-20250311-24366747,OK58 GVG,11/03/2025 12:04,11/03/2025 12:23,11/03/2025 12:21,19,CREDIT_CARD,VISA,1.67,,,1.67,0.2,0.33,2.0,ADVAM,Worldpay,ADVAM-20250316-37706793
victoria-quarter,Victoria Quarter,VP-20250311-11967864,KP03 BUJ,11/03/2025 13:18,11/03/2025 14:11,11/03/2025 14:10,53,Debit_Card,MAESTRO,1.67,,,1.67,0.2,0.33,2.0,ADVAM,Worldpay,ADVAM-20250306-94667479
victoria-quarter,Victoria Quarter,VP-20250311-90899445,BR20 FBM,11/03/2025 13:15,11/03/2025 14:23,11/03/2025 14:22,68,CONTACTLESS,VISA,2.92,VALID-CODE,PROD-VC-004,0.0,0.2,0.0,0.0,ADVAM,Worldpay,ADVAM-20250331-24131952
victoria-quarter,Victoria Quarter,VP-20250311-39866530,CN05 NLA,11/03/2025 11:39,11/03/2025 12:48,11/03/2025 12:47,69,Debit_Card,MASTERCARD,2.92,,,2.92,0.2,0.58,3.5,ADVAM,Worldpay,ADVAM-20250321-00889611
victoria-quarter,Victoria Quarter,VP-20250311-03837892,JT16 EEW,11/03/2025 12:31,11/03/2025 18:19,11/03/2025 18:17,348,debit_card,MASTERCARD,6.25,,,6.25,0.2,1.25,7.5,ADVAM,Worldpay,ADVAM-20250303-64172895
victoria-quarter,Victoria Quarter,VP-20250311-63236834,PX08 DKF,11/03/2025 15:13,11/03/2025 18:53,11/03/2025 18:49,220,Debit_Card,VISA,4.58,,,4.58,0.2,0.92,5.5,ADVAM,Worldpay,ADVAM-20250312-79785607
victoria-quarter,Victoria Quarter,VP-20250311-01011250,XN94 BXD,11/03/2025 14:42,11/03/2025 15:26,11/03/2025 15:24,44,contactless,VISA,1.67,,,1.67,0.2,0.33,2.0,ADVAM,Worldpay,ADVAM-20250309-39037535
victoria-quarter,Victoria Quarter,VP-20250311-55794481,EE90 CYL,11/03/2025 12:46,11/03/2025 13:33,11/03/2025 13:29,47,contactless,AMEX,1.67,,,1.67,0.2,0.33,2.0,ADVAM,AMEX,ADVAM-20250322-51811819
victoria-quarter,Victoria Quarter,VP-20250311-07766119,DF83 DKH,11/03/2025 20:35,11/03/2025 20:55,11/03/2025 20:52,20,debit_card,MAESTRO,1.67,,,1.67,0.2,0.33,2.0,ADVAM,Worldpay,ADVAM-20250302-20175805
victoria-quarter,Victoria Quarter,VP-20250311-12490842,JS64 BUK,11/03/2025 12:29,11/03/2025 18:11,11/03/2025 18:06,342,Contactless,MAESTRO,6.25,,,6.25,0.2,1.25,7.5,ADVAM,Worldpay,ADVAM-20250303-61921382
victoria-quarter,Victoria Quarter,VP-20250311-19251413,CG05 WSU,11/03/2025 16:51,11/03/2025 17:55,11/03/2025 17:54,64,contactless,VISA,2.92,,,2.92,0.2,0.58,3.5,ADVAM,Worldpay,ADVAM-20250318-40363373
victoria-quarter,Victoria Quarter,VP-20250311-53714625,KU09 HXF,11/03/2025 10:07,11/03/2025 11:44,11/03/2025 11:41,97,App,VISA,2.92,,,2.92,0.2,0.58,3.5,ADVAM,Worldpay,ADVAM-20250330-45603691
victoria-quarter,Victoria Quarter,VP-20250311-77905080,ED10 PJT,11/03/2025 16:49,11/03/2025 17:46,11/03/2025 17:42,57,contactless,AMEX,1.67,,,1.67,0.2,0.33,2.0,ADVAM,AMEX,ADVAM-20250324-77001417
victoria-quarter,Victoria Quarter,VP-20250311-94077274,UX52 XGY,11/03/2025 12:54,11/03/2025 17:53,11/03/2025 17:52,299,debit_card,MASTERCARD,6.25,,,6.25,0.2,1.25,7.5,ADVAM,Worldpay,ADVAM-20250307-23410563
victoria-quarter,Victoria Quarter,VP-20250311-19894339,XG42 EDD,11/03/2025 15:18,11/03/2025 16:39,11/03/2025 16:37,81,contactless,VISA,2.92,,,2.92,0.2,0.58,3.5,ADVAM,Worldpay,ADVAM-20250327-67452360
victoria-quarter,Victoria Quarter,VP-20250311-21232208,SS64 ODH,11/03/2025 14:46,11/03/2025 16:08,11/03/2025 16:03,82,App,VISA,2.92,,,2.92,0.2,0.58,3.5,ADVAM,Worldpay,ADVAM-20250303-85182785
victoria-quarter,Victoria Quarter,VP-20250311-20401696,JB32 XOP,11/03/2025 18:20,11/03/2025 19:14,11/03/2025 19:09,54,debit_card,VISA,1.67,,,1.67,0.2,0.33,2.0,ADVAM,Worldpay,ADVAM-20250324-76809203
victoria-quarter,Victoria Quarter,VP-20250311-05795584,HA42 MGG,11/03/2025 12:05,11/03/2025 17:12,11/03/2025 17:07,307,debit_card,AMEX,6.25,,,6.25,0.2,1.25,7.5,ADVAM,AMEX,ADVAM-20250302-13778578
victoria-quarter,Victoria Quarter,VP-20250311-19271267,EN44 ARY,11/03/2025 15:17,11/03/2025 17:25,11/03/2025 17:22,128,CONTACTLESS,MASTERCARD,4.58,,,4.58,0.2,0.92,5.5,ADVAM,Worldpay,ADVAM-20250308-12128286
victoria-quarter,Victoria Quarter,VP-20250311-99502693,FU00 BNL,11/03/2025 12:48,11/03/2025 16:17,11/03/2025 16:15,209,CONTACTLESS,VISA,4.58,SEASON-Q1,PROD-SQ-002,0.0,0.2,0.0,0.0,ADVAM,Worldpay,ADVAM-20250305-43359308
victoria-quarter,Victoria Quarter,VP-20250311-74643099,BV91 GXF,11/03/2025 16:30,11/03/2025 22:18,11/03/2025 22:15,348,contactless,VISA,6.25,,,6.25,0.2,1.25,7.5,ADVAM,Worldpay,ADVAM-20250318-32657936
victoria-quarter,Victoria Quarter,VP-20250311-99899688,UE77 OUU,11/03/2025 10:37,11/03/2025 11:02,11/03/2025 11:00,25,CREDIT_CARD,MASTERCARD,1.67,,,1.67,0.2,0.33,2.0,ADVAM,Worldpay,ADVAM-20250306-17976314
victoria-quarter,Victoria Quarter,VP-20250311-98155723,ML62 UAE,11/03/2025 15:36,11/03/2025 17:54,11/03/2025 17:52,138,Credit_Card,VISA,4.58,,,4.58,0.2,0.92,5.5,ADVAM,Worldpay,ADVAM-20250302-48603805
victoria-quarter,Victoria Quarter,VP-20250311-90934166,RE79 CWG,11/03/2025 12:00,11/03/2025 12:41,11/03/2025 12:38,41,APP,MAESTRO,1.67,,,1.67,0.2,0.33,2.0,ADVAM,Worldpay,ADVAM-20250327-29291698
victoria-quarter,Victoria Quarter,VP-20250311-19247109,UY23 OMV,11/03/2025 11:02,11/03/2025 12:31,11/03/2025 12:27,89,APP,VISA,2.92,,,2.92,0.2,0.58,3.5,ADVAM,Worldpay,ADVAM-20250330-83697288
victoria-quarter,Victoria Quarter,VP-20250311-30915564,CT88 VUH,11/03/2025 11:37,11/03/2025 12:03,11/03/2025 11:58,26,CREDIT_CARD,MASTERCARD,1.67,VALID-CODE,PROD-VC-004,0.0,0.2,0.0,0.0,ADVAM,Worldpay,ADVAM-20250314-74131729
victoria-quarter,Victoria Quarter,VP-20250311-63215543,EF32 MNG,11/03/2025 16:26,11/03/2025 18:59,11/03/2025 18:58,153,CREDIT_CARD,MASTERCARD,4.58,,,4.58,0.2,0.92,5.5,ADVAM,Worldpay,ADVAM-20250301-20564302
victoria-quarter,Victoria Quarter,VP-20250311-29392030,WS08 UEL,11/03/2025 15:36,11/03/2025 20:53,11/03/2025 20:50,317,DEBIT_CARD,MASTERCARD,6.25,,,6.25,0.2,1.25,7.5,ADVAM,Worldpay,ADVAM-20250308-16735805
victoria-quarter,Victoria Quarter,VP-20250311-96378103,EP37 BTJ,11/03/2025 11:22,11/03/2025 14:46,11/03/2025 14:42,204,Debit_Card,VISA,4.58,PROMO-20,PROD-PR-003,3.66,0.2,0.73,4.39,ADVAM,Worldpay,ADVAM-20250308-59851155
victoria-quarter,Victoria Quarter,VP-20250311-49466937,FD84 EUR,11/03/2025 18:29,11/03/2025 19:06,11/03/2025 19:04,37,CREDIT_CARD,VISA,1.67,,,1.67,0.2,0.33,2.0,ADVAM,Worldpay,ADVAM-20250328-64017483
victoria-quarter,Victoria Quarter,VP-20250311-39827119,,11/03/2025 19:01,12/03/2025 01:00,12/03/2025 00:59,359,credit_card,VISA,6.25,,,6.25,0.2,1.25,7.5,ADVAM,Worldpay,ADVAM-20250302-10360302
victoria-quarter,Victoria Quarter,VP-20250311-72337300,DW28 OYO,11/03/2025 10:04,11/03/2025 10:44,11/03/2025 10:41,40,DEBIT_CARD,VISA,1.67,,,1.67,0.2,0.33,2.0,ADVAM,Worldpay,ADVAM-20250307-15979020
victoria-quarter,Victoria Quarter,VP-20250311-11284007,AX47 ABJ,11/03/2025 16:11,11/03/2025 17:28,11/03/2025 17:24,77,Debit_Card,VISA,2.92,,,2.92,0.2,0.58,3.5,ADVAM,Worldpay,ADVAM-20250326-84248205
victoria-quarter,Victoria Quarter,VP-20250311-46850983,UT76 NYC,11/03/2025 13:19,11/03/2025 14:04,11/03/2025 14:02,45,CREDIT_CARD,MASTERCARD,1.67,,,1.67,0.2,0.33,2.0,ADVAM,Worldpay,ADVAM-20250309-74209079
victoria-quarter,Victoria Quarter,VP-20250311-67143626,LM94 RSK,11/03/2025 12:41,11/03/2025 16:53,11/03/2025 16:52,252,DEBIT_CARD,MASTERCARD,6.25,,,6.25,0.2,1.25,7.5,ADVAM,Worldpay,ADVAM-20250308-33853368
victoria-quarter,Victoria Quarter,VP-20250311-06386785,PS71 PLP,11/03/2025 14:04,11/03/2025 15:26,11/03/2025 15:24,82,APP,VISA,2.92,,,2.92,0.2,0.58,3.5,ADVAM,Worldpay,ADVAM-20250328-96039459
victoria-quarter,Victoria Quarter,VP-20250311-23206170,FY03 NGU,11/03/2025 17:36,11/03/2025 19:07,11/03/2025 19:04,91,App,MASTERCARD,2.92,,,2.92,0.2,0.58,3.5,ADVAM,Worldpay,ADVAM-20250323-57599818
victoria-quarter,Victoria Quarter,VP-20250311-71132689,YC58 SUM,11/03/2025 13:37,11/03/2025 13:29,11/03/2025 18:55,,debit_card,VISA,6.25,,,6.25,0.2,1.25,7.5,ADVAM,Worldpay,ADVAM-20250324-59600098
victoria-quarter,Victoria Quarter,VP-20250311-70007374,LC71 LHP,11/03/2025 16:23,11/03/2025 21:16,11/03/2025 21:15,293,credit_card,MASTERCARD,6.25,,,6.25,0.2,1.25,7.5,ADVAM,Worldpay,ADVAM-20250306-32616209
victoria-quarter,Victoria Quarter,VP-20250311-73305714,,11/03/2025 16:05,11/03/2025 17:40,11/03/2025 17:36,95,DEBIT_CARD,MASTERCARD,2.92,,,2.92,0.2,0.58,3.5,ADVAM,Worldpay,ADVAM-20250306-48230896
victoria-quarter,Victoria Quarter,VP-20250311-53364952,SO21 AGW,11/03/2025 14:14,11/03/2025 16:47,11/03/2025 16:44,153,contactless,MAESTRO,4.58,,,4.58,0.2,0.92,5.5,ADVAM,Worldpay,ADVAM-20250305-25478872
victoria-quarter,Victoria Quarter,VP-20250311-26775001,GA06 XCY,11/03/2025 14:52,11/03/2025 15:18,11/03/2025 15:16,26,debit_card,VISA,1.67,,,1.67,0.2,0.33,2.0,ADVAM,Worldpay,ADVAM-20250324-02460745
victoria-quarter,Victoria Quarter,VP-20250311-85543054,BB00 CLB,11/03/2025 12:12,11/03/2025 15:07,11/03/2025 15:03,175,DEBIT_CARD,MAESTRO,4.58,,,4.58,0.2,0.92,5.5,ADVAM,Worldpay,ADVAM-20250316-90322127
victoria-quarter,Victoria Quarter,VP-20250311-48665571,HK51 BNT,11/03/2025 15:38,11/03/2025 20:56,11/03/2025 20:52,318,App,VISA,6.25,,,6.25,0.2,1.25,7.5,ADVAM,Worldpay,ADVAM-20250328-95056621
victoria-quarter,Victoria Quarter,VP-20250311-41170395,DA22 UVB,11/03/2025 14:13,11/03/2025 14:48,11/03/2025 14:43,35,CREDIT_CARD,AMEX,1.67,,,1.67,0.2,0.33,2.0,ADVAM,AMEX,ADVAM-20250318-87500579
victoria-quarter,Victoria Quarter,VP-20250311-87534734,JX36 CJR,11/03/2025 19:11,11/03/2025 20:33,11/03/2025 20:32,82,CONTACTLESS,VISA,2.92,,,2.92,0.2,0.58,3.5,ADVAM,Worldpay,ADVAM-20250309-11165100
victoria-quarter,Victoria Quarter,VP-20250311-94367742,MC24 KKD,11/03/2025 13:09,11/03/2025 13:25,11/03/2025 13:24,16,credit_card,VISA,1.67,,,1.67,0.2,0.33,2.0,ADVAM,Worldpay,ADVAM-20250309-37011839
victoria-quarter,Victoria Quarter,VP-20250311-69818392,NK99 FKW,11/03/2025 15:20,11/03/2025 17:45,11/03/2025 17:41,145,App,VISA,4.58,,,4.58,0.2,0.92,5.5,ADVAM,Worldpay,ADVAM-20250308-67425952
