id,site_uuid,site_name,entry_time,exit_time,duration_mins,vehicle_class,payment_method,card_scheme,charge,discount_code,product_id,psp,acquirer,psp_reference
EE-008062,3a1b2c3d-4e5f-6789-abcd-ef0123456704,North Street Surface,2025-03-22T16:10:39Z,2025-03-22T17:08:39Z,58,CAR,CONTACTLESS,VISA,£1.00,,,SIX,Worldpay,SIX-9F7A5A53F24B1231
EE-008063,3a1b2c3d-4e5f-6789-abcd-ef0123456704,North Street Surface,2025-03-22T08:29:18Z,2025-03-22T09:12:18Z,-20,MOTORCYCLE,CREDIT_CARD,VISA,£0.80,PROMO-20,PROD-PR-003,SIX,Worldpay,SIX-1156192633489F07
EE-008064,3a1b2c3d-4e5f-6789-abcd-ef0123456704,North Street Surface,2025-03-22T10:19:49Z,2025-03-22T11:02:49Z,43,MOTORCYCLE,CREDIT_CARD,AMEX,£1.00,,,SIX,AMEX,SIX-676793B132FAC3D4
EE-008065,3a1b2c3d-4e5f-6789-abcd-ef0123456704,North Street Surface,2025-03-22T16:03:16Z,,,CAR,CREDIT_CARD,VISA,£1.00,,,SIX,Worldpay,SIX-EA89C835BD38864B
EE-008066,3a1b2c3d-4e5f-6789-abcd-ef0123456704,North Street Surface,2025-03-22T14:26:45Z,2025-03-22T14:59:45Z,33,VAN,CASH,N/A,£0.80,PROMO-20,PROD-PR-003,N/A,N/A,N/A
EE-008067,3a1b2c3d-4e5f-6789-abcd-ef0123456704,North Street Surface,2025-03-22T13:22:03Z,2025-03-22T13:42:03Z,20,VAN,CREDIT_CARD,VISA,£1.00,,,SIX,Worldpay,SIX-48E0960B9D514D42
EE-008068,3a1b2c3d-4e5f-6789-abcd-ef0123456704,North Street Surface,2025-03-22T08:22:24Z,2025-03-22T11:21:24Z,179,CAR,CONTACTLESS,MASTERCARD,£3.00,,,SIX,Worldpay,SIX-84EC4DEE1C72F4C1
EE-008069,3a1b2c3d-4e5f-6789-abcd-ef0123456704,North Street Surface,2025-03-22T08:16:29Z,2025-03-22T08:43:29Z,27,CAR,CONTACTLESS,VISA,£1.00,,,SIX,Worldpay,SIX-9FCD149BC4B1F430
EE-008070,3a1b2c3d-4e5f-6789-abcd-ef0123456704,North Street Surface,2025-03-22T18:32:22Z,2025-03-22T19:01:22Z,29,MOTORCYCLE,CONTACTLESS,AMEX,£0.80,PROMO-20,PROD-PR-003,SIX,AMEX,SIX-7278B2F2F75A8220
EE-008071,3a1b2c3d-4e5f-6789-abcd-ef0123456704,North Street Surface,2025-03-22T13:11:12Z,2025-03-22T13:56:12Z,45,CAR,CREDIT_CARD,VISA,£1.00,,,SIX,Worldpay,SIX-BC57722C44DA6D60
EE-008072,3a1b2c3d-4e5f-6789-abcd-ef0123456704,North Street Surface,2025-03-22T14:04:42Z,2025-03-22T16:12:42Z,128,CAR,CASH,N/A,£3.00,,,N/A,N/A,N/A
EE-008073,3a1b2c3d-4e5f-6789-abcd-ef0123456704,North Street Surface,2025-03-22T13:17:29Z,2025-03-22T15:25:29Z,128,CAR,CONTACTLESS,MASTERCARD,£3.00,,,SIX,Worldpay,SIX-B7A263EC9E2DE304
EE-008074,3a1b2c3d-4e5f-6789-abcd-ef0123456704,North Street Surface,2025-03-22T16:11:40Z,2025-03-22T16:31:40Z,20,CAR,CONTACTLESS,MASTERCARD,£1.00,,,SIX,Worldpay,SIX-5B9A1298856B704F
EE-008075,3a1b2c3d-4e5f-6789-abcd-ef0123456704,North Street Surface,2025-03-22T14:09:03Z,2025-03-22T14:52:03Z,43,VAN,CASH,N/A,£1.00,,,N/A,N/A,N/A
EE-008076,3a1b2c3d-4e5f-6789-abcd-ef0123456704,North Street Surface,2025-03-22T17:18:27Z,2025-03-22T19:47:27Z,149,CAR,CONTACTLESS,VISA,£0.00,SEASON-Q1,PROD-SQ-002,SIX,Worldpay,SIX-500386BA30E39873
EE-008077,3a1b2c3d-4e5f-6789-abcd-ef0123456704,North Street Surface,2025-03-22T07:04:41Z,2025-03-22T07:22:41Z,18,VAN,CONTACTLESS,VISA,£1.00,,,SIX,Worldpay,SIX-82EE583C77EC5F95
EE-008078,3a1b2c3d-4e5f-6789-abcd-ef0123456704,North Street Surface,2025-03-22T12:29:43Z,2025-03-22T13:22:43Z,53,CAR,DEBIT_CARD,VISA,£1.00,,,SIX,Worldpay,SIX-66BA1FE49C14BFFA
EE-008079,3a1b2c3d-4e5f-6789-abcd-ef0123456704,North Street Surface,2025-03-22T06:46:32Z,2025-03-22T10:22:32Z,216,CAR,CONTACTLESS,VISA,£3.00,,,SIX,Worldpay,SIX-25ADBCD69206A2F7
EE-008080,3a1b2c3d-4e5f-6789-abcd-ef0123456704,North Street Surface,2025-03-22T12:04:12Z,2025-03-22T15:39:12Z,215,CAR,APP,MASTERCARD,£3.00,,,SIX,Worldpay,SIX-DD6B0C6B982F4894
EE-008081,3a1b2c3d-4e5f-6789-abcd-ef0123456704,North Street Surface,2025-03-22T15:34:49Z,2025-03-22T16:32:49Z,58,MOTORCYCLE,CREDIT_CARD,VISA,£1.00,,,SIX,Worldpay,SIX-549FE6D5373D7269
EE-008082,3a1b2c3d-4e5f-6789-abcd-ef0123456704,North Street Surface,2025-03-22T08:18:43Z,2025-03-22T12:16:43Z,238,VAN,CASH,N/A,£3.00,,,N/A,N/A,N/A
EE-008083,3a1b2c3d-4e5f-6789-abcd-ef0123456704,North Street Surface,2025-03-22T18:27:54Z,2025-03-22T18:53:54Z,26,CAR,CONTACTLESS,VISA,£1.00,,,SIX,Worldpay,SIX-95E650E7E0895B81
EE-008084,3a1b2c3d-4e5f-6789-abcd-ef0123456704,North Street Surface,2025-03-22T18:02:35Z,2025-03-22T18:52:35Z,50,CAR,CONTACTLESS,MASTERCARD,£1.00,,,SIX,Worldpay,SIX-0EF44816BEC345BD
EE-008085,3a1b2c3d-4e5f-6789-abcd-ef0123456704,North Street Surface,2025-03-22T08:15:25Z,2025-03-22T08:55:25Z,40,VAN,CREDIT_CARD,VISA,£1.00,,,SIX,Worldpay,SIX-8583DB65EE02B435
EE-008086,3a1b2c3d-4e5f-6789-abcd-ef0123456704,North Street Surface,2025-03-22T18:48:10Z,2025-03-22T22:43:10Z,235,CAR,CREDIT_CARD,VISA,£3.00,,,SIX,Worldpay,SIX-4380EDF7A6FCE044
EE-008087,3a1b2c3d-4e5f-6789-abcd-ef0123456704,North Street Surface,2025-03-22T12:22:32Z,2025-03-22T13:17:32Z,55,MOTORCYCLE,CASH,N/A,£1.00,,,N/A,N/A,N/A
EE-008088,3a1b2c3d-4e5f-6789-abcd-ef0123456704,North Street Surface,2025-03-22T11:05:34Z,2025-03-22T11:42:34Z,37,CAR,CREDIT_CARD,VISA,£1.00,,,SIX,Worldpay,SIX-93A1DF49D0B6A1E6
EE-008089,3a1b2c3d-4e5f-6789-abcd-ef0123456704,North Street Surface,2025-03-22T09:16:20Z,2025-03-22T09:34:20Z,18,VAN,CONTACTLESS,MASTERCARD,£1.00,,,SIX,Worldpay,SIX-A58E628EC46A7AA1
EE-008090,3a1b2c3d-4e5f-6789-abcd-ef0123456704,North Street Surface,2025-03-22T16:40:05Z,2025-03-22T20:40:05Z,240,VAN,DEBIT_CARD,AMEX,£3.00,,,SIX,AMEX,SIX-3188640140EF990E
EE-008091,3a1b2c3d-4e5f-6789-abcd-ef0123456704,North Street Surface,2025-03-22T16:38:46Z,2025-03-22T17:38:46Z,60,MOTORCYCLE,CONTACTLESS,VISA,£1.00,,,SIX,Worldpay,SIX-1C5004CC7DBCEAE9
EE-008092,3a1b2c3d-4e5f-6789-abcd-ef0123456704,North Street Surface,2025-03-22T11:26:50Z,2025-03-22T11:47:50Z,21,CAR,CONTACTLESS,MASTERCARD,£1.00,,,SIX,Worldpay,SIX-ECA668ED36C983C6
EE-008093,3a1b2c3d-4e5f-6789-abcd-ef0123456704,North Street Surface,2025-03-23T06:26:42Z,2025-03-23T07:00:42Z,34,MOTORCYCLE,CASH,N/A,£1.00,,,N/A,N/A,N/A
EE-008094,3a1b2c3d-4e5f-6789-abcd-ef0123456704,North Street Surface,2025-03-23T08:03:47Z,2025-03-23T11:28:47Z,205,CAR,CONTACTLESS,AMEX,£3.00,,,SIX,AMEX,SIX-B6860F0C07AE1F64
EE-008095,3a1b2c3d-4e5f-6789-abcd-ef0123456704,North Street Surface,2025-03-23T10:13:26Z,2025-03-23T10:58:26Z,45,DISABLED_BADGE,CREDIT_CARD,AMEX,£0.00,BLUE-BADGE,PROD-BB-001,SIX,AMEX,SIX-D5E8F82AEACF6FAF
EE-008096,3a1b2c3d-4e5f-6789-abcd-ef0123456704,North Street Surface,2025-03-23T11:15:15Z,2025-03-23T12:55:15Z,100,CAR,APP,VISA,£2.00,,,SIX,Worldpay,SIX-471DD30A2359AF0F
EE-008097,3a1b2c3d-4e5f-6789-abcd-ef0123456704,North Street Surface,2025-03-23T11:55:11Z,2025-03-23T12:38:11Z,43,CAR,CREDIT_CARD,VISA,£1.00,,,SIX,Worldpay,SIX-9FF165F32E35B51A
EE-008098,3a1b2c3d-4e5f-6789-abcd-ef0123456704,North Street Surface,2025-03-23T09:07:04Z,,,DISABLED_BADGE,CONTACTLESS,AMEX,£0.00,BLUE-BADGE,PROD-BB-001,SIX,AMEX,SIX-6AFEAAB417C25988
EE-008099,3a1b2c3d-4e5f-6789-abcd-ef0123456704,North Street Surface,2025-03-23T15:47:13Z,2025-03-23T16:12:13Z,25,CAR,CONTACTLESS,MASTERCARD,£1.00,,,SIX,Worldpay,SIX-292348B1206AF040
EE-008100,3a1b2c3d-4e5f-6789-abcd-ef0123456704,North Street Surface,2025-03-23T13:59:52Z,2025-03-23T14:29:52Z,30,CAR,DEBIT_CARD,AMEX,£1.00,,,SIX,AMEX,SIX-FDAC2DF83F73EFA2
EE-008101,3a1b2c3d-4e5f-6789-abcd-ef0123456704,North Street Surface,2025-03-23T07:12:14Z,2025-03-23T08:05:14Z,53,MOTORCYCLE,DEBIT_CARD,MASTERCARD,£1.00,,,SIX,Worldpay,SIX-02F9BDE0101942D9
EE-008102,3a1b2c3d-4e5f-6789-abcd-ef0123456704,North Street Surface,2025-03-23T10:57:55Z,2025-03-23T13:24:55Z,147,CAR,CASH,N/A,£3.00,,,N/A,N/A,N/A
EE-008103,3a1b2c3d-4e5f-6789-abcd-ef0123456704,North Street Surface,2025-03-23T09:31:53Z,2025-03-23T11:01:53Z,90,CAR,DEBIT_CARD,VISA,£2.00,,,SIX,Worldpay,SIX-292245C72FCFB7C8
EE-008104,3a1b2c3d-4e5f-6789-abcd-ef0123456704,North Street Surface,2025-03-23T15:12:50Z,2025-03-23T15:43:50Z,31,MOTORCYCLE,CONTACTLESS,AMEX,£1.00,,,SIX,AMEX,SIX-0CC106C5DA29405B
EE-008105,3a1b2c3d-4e5f-6789-abcd-ef0123456704,North Street Surface,2025-03-23T15:04:15Z,2025-03-23T18:50:15Z,226,VAN,CASH,N/A,£3.00,,,N/A,N/A,N/A
EE-008106,3a1b2c3d-4e5f-6789-abcd-ef0123456704,North Street Surface,2025-03-23T17:01:24Z,2025-03-23T17:19:24Z,18,DISABLED_BADGE,DEBIT_CARD,VISA,£0.00,BLUE-BADGE,PROD-BB-001,SIX,Worldpay,SIX-C64175C168475F69
EE-008107,3a1b2c3d-4e5f-6789-abcd-ef0123456704,North Street Surface,2025-03-23T08:48:23Z,2025-03-23T09:20:23Z,32,CAR,CASH,N/A,£1.00,,,N/A,N/A,N/A
EE-008108,3a1b2c3d-4e5f-6789-abcd-ef0123456704,North Street Surface,2025-03-23T17:06:55Z,2025-03-23T20:26:55Z,200,MOTORCYCLE,CREDIT_CARD,MASTERCARD,£3.00,,,SIX,Worldpay,SIX-B2A0EAAC4C980632
EE-008109,3a1b2c3d-4e5f-6789-abcd-ef0123456704,North Street Surface,2025-03-23T10:15:32Z,2025-03-23T12:43:32Z,148,CAR,CREDIT_CARD,VISA,£1.00,VALID-CODE,PROD-VC-004,SIX,Worldpay,SIX-8F793727628FE37C
EE-008110,3a1b2c3d-4e5f-6789-abcd-ef0123456704,North Street Surface,2025-03-23T13:52:17Z,2025-03-23T14:10:17Z,18,CAR,CREDIT_CARD,MASTERCARD,£1.00,,,SIX,Worldpay,SIX-7D7647426EDFF67F
EE-008111,3a1b2c3d-4e5f-6789-abcd-ef0123456704,North Street Surface,2025-03-23T08:28:53Z,2025-03-23T12:07:53Z,219,CAR,DEBIT_CARD,VISA,£3.00,,,SIX,Worldpay,SIX-BDC3D4154FCCECAF
EE-008112,3a1b2c3d-4e5f-6789-abcd-ef0123456704,North Street Surface,2025-03-23T18:28:12Z,2025-03-23T19:14:12Z,46,CAR,APP,VISA,£1.00,,,SIX,Worldpay,SIX-3F012EC2C7A04654
EE-008113,3a1b2c3d-4e5f-6789-abcd-ef0123456704,North Street Surface,2025-03-23T16:55:02Z,2025-03-23T19:17:02Z,142,CAR,CONTACTLESS,VISA,£3.00,,,SIX,Worldpay,SIX-CBD480D7FF680041
EE-008114,3a1b2c3d-4e5f-6789-abcd-ef0123456704,North Street Surface,2025-03-23T08:54:50Z,2025-03-23T09:16:50Z,22,CAR,DEBIT_CARD,MASTERCARD,£1.00,,,SIX,Worldpay,SIX-48CE463714481CAA
EE-008115,3a1b2c3d-4e5f-6789-abcd-ef0123456704,North Street Surface,2025-03-23T17:59:00Z,2025-03-23T18:48:00Z,49,MOTORCYCLE,CASH,N/A,£1.00,,,N/A,N/A,N/A
EE-008116,3a1b2c3d-4e5f-6789-abcd-ef0123456704,North Street Surface,2025-03-23T14:51:17Z,2025-03-23T15:10:17Z,19,MOTORCYCLE,CONTACTLESS,VISA,£1.00,,,SIX,Worldpay,SIX-2A71B021DF331A1D
EE-008117,3a1b2c3d-4e5f-6789-abcd-ef0123456704,North Street Surface,2025-03-23T08:04:50Z,2025-03-23T09:33:50Z,89,CAR,CREDIT_CARD,MASTERCARD,£2.00,,,SIX,Worldpay,SIX-2B9034CA0CBA4802
EE-008118,3a1b2c3d-4e5f-6789-abcd-ef0123456704,North Street Surface,2025-03-23T18:10:35Z,2025-03-23T19:45:35Z,95,MOTORCYCLE,DEBIT_CARD,MASTERCARD,£2.00,,,SIX,Worldpay,SIX-E0EF6CD92C6DCE2D
EE-008119,3a1b2c3d-4e5f-6789-abcd-ef0123456704,North Street Surface,2025-03-23T09:22:15Z,2025-03-23T10:10:15Z,48,MOTORCYCLE,CREDIT_CARD,VISA,£1.00,,,SIX,Worldpay,SIX-EA9C264E43B92561
EE-008120,3a1b2c3d-4e5f-6789-abcd-ef0123456704,North Street Surface,2025-03-23T14:39:15Z,2025-03-23T15:28:15Z,49,DISABLED_BADGE,CREDIT_CARD,MASTERCARD,£0.00,BLUE-BADGE,PROD-BB-001,SIX,Worldpay,SIX-BCD17058B59E9285
EE-008121,3a1b2c3d-4e5f-6789-abcd-ef0123456704,North Street Surface,2025-03-24T18:17:17Z,2025-03-24T19:02:17Z,45,VAN,CASH,N/A,£1.00,,,N/A,N/A,N/A
EE-008122,3a1b2c3d-4e5f-6789-abcd-ef0123456704,North Street Surface,2025-03-24T09:48:01Z,2025-03-24T10:22:01Z,34,CAR,CASH,N/A,£1.00,,,N/A,N/A,N/A
EE-008123,3a1b2c3d-4e5f-6789-abcd-ef0123456704,North Street Surface,2025-03-24T08:07:42Z,2025-03-24T08:30:42Z,23,CAR,CONTACTLESS,MAESTRO,£0.00,SEASON-Q1,PROD-SQ-002,SIX,Worldpay,SIX-C49EC0F3F5AB7839
EE-008124,3a1b2c3d-4e5f-6789-abcd-ef0123456704,North Street Surface,2025-03-24T13:17:47Z,2025-03-24T14:16:47Z,59,CAR,DEBIT_CARD,MASTERCARD,£1.00,,,SIX,Worldpay,SIX-6E80F1206EC343A4
EE-008125,3a1b2c3d-4e5f-6789-abcd-ef0123456704,North Street Surface,2025-03-24T12:00:18Z,2025-03-24T13:42:18Z,102,MOTORCYCLE,CONTACTLESS,VISA,£2.00,,,SIX,Worldpay,SIX-D7099DDDFFFD98E9
EE-008126,3a1b2c3d-4e5f-6789-abcd-ef0123456704,North Street Surface,2025-03-24T09:26:45Z,2025-03-24T10:14:45Z,48,CAR,CASH,N/A,£1.00,,,N/A,N/A,N/A
EE-008127,3a1b2c3d-4e5f-6789-abcd-ef0123456704,North Street Surface,2025-03-24T06:35:58Z,2025-03-24T07:00:58Z,25,VAN,APP,VISA,£1.00,,,SIX,Worldpay,SIX-8EA12F0C7ED22CB1
EE-008128,3a1b2c3d-4e5f-6789-abcd-ef0123456704,North Street Surface,2025-03-24T06:11:58Z,2025-03-24T06:31:58Z,20,VAN,APP,MASTERCARD,£1.00,,,SIX,Worldpay,SIX-7890B8040C840FAF
EE-008129,3a1b2c3d-4e5f-6789-abcd-ef0123456704,North Street Surface,2025-03-24T13:43:41Z,2025-03-24T16:05:41Z,142,CAR,CONTACTLESS,AMEX,£3.00,,,SIX,AMEX,SIX-7BCBA16DEF529074
EE-008130,3a1b2c3d-4e5f-6789-abcd-ef0123456704,North Street Surface,2025-03-24T08:44:40Z,2025-03-24T09:34:40Z,50,CAR,CONTACTLESS,MASTERCARD,£1.00,,,SIX,Worldpay,SIX-E94B14A290FE2487
EE-008131,3a1b2c3d-4e5f-6789-abcd-ef0123456704,North Street Surface,2025-03-24T12:16:55Z,2025-03-24T12:49:55Z,33,VAN,CONTACTLESS,VISA,£1.00,,,SIX,Worldpay,SIX-BFC4C8B93E76CC0F
EE-008132,3a1b2c3d-4e5f-6789-abcd-ef0123456704,North Street Surface,2025-03-24T11:57:18Z,2025-03-24T15:05:18Z,188,CAR,APP,MASTERCARD,£3.00,,,SIX,Worldpay,SIX-4D15583CEC5FC1E5
EE-008133,3a1b2c3d-4e5f-6789-abcd-ef0123456704,North Street Surface,2025-03-24T12:09:52Z,2025-03-24T12:59:52Z,50,CAR,CONTACTLESS,AMEX,£1.00,,,SIX,AMEX,SIX-3FE221E61DBB261A
EE-008134,3a1b2c3d-4e5f-6789-abcd-ef0123456704,North Street Surface,2025-03-24T10:06:37Z,2025-03-24T10:55:37Z,49,CAR,APP,AMEX,£1.00,,,SIX,AMEX,SIX-65E9EF67222DDE98
EE-008135,3a1b2c3d-4e5f-6789-abcd-ef0123456704,North Street Surface,2025-03-24T19:12:39Z,2025-03-24T19:54:39Z,42,VAN,CASH,N/A,£1.00,,,N/A,N/A,N/A
EE-008136,3a1b2c3d-4e5f-6789-abcd-ef0123456704,North Street Surface,2025-03-24T08:29:36Z,2025-03-24T08:59:36Z,30,MOTORCYCLE,CREDIT_CARD,AMEX,£1.00,,,SIX,AMEX,SIX-655DF87E0361F85E
EE-008137,3a1b2c3d-4e5f-6789-abcd-ef0123456704,North Street Surface,2025-03-24T15:05:49Z,2025-03-24T15:41:49Z,36,CAR,CREDIT_CARD,MASTERCARD,£1.00,,,SIX,Worldpay,SIX-FD8CE11385341F1D
EE-008138,3a1b2c3d-4e5f-6789-abcd-ef0123456704,North Street Surface,2025-03-24T18:37:49Z,2025-03-24T19:21:49Z,44,CAR,CONTACTLESS,VISA,£1.00,,,SIX,Worldpay,SIX-D2901A6678DA7B30
EE-008139,3a1b2c3d-4e5f-6789-abcd-ef0123456704,North Street Surface,2025-03-24T07:58:44Z,2025-03-24T08:34:44Z,36,CAR,CREDIT_CARD,MASTERCARD,£1.00,,,SIX,Worldpay,SIX-5DD9824CCEB61FA0
EE-008140,3a1b2c3d-4e5f-6789-abcd-ef0123456704,North Street Surface,2025-03-24T17:42:22Z,2025-03-24T18:19:22Z,-13,CAR,DEBIT_CARD,MASTERCARD,£1.00,,,SIX,Worldpay,SIX-3D49DA73A2AC2D07
EE-008141,3a1b2c3d-4e5f-6789-abcd-ef0123456704,North Street Surface,2025-03-24T14:17:35Z,2025-03-24T14:58:35Z,41,CAR,CONTACTLESS,VISA,£1.00,,,SIX,Worldpay,SIX-4BBC9752A31D5ADB
EE-008142,3a1b2c3d-4e5f-6789-abcd-ef0123456704,North Street Surface,2025-03-24T17:33:38Z,2025-03-24T21:10:38Z,217,CAR,CASH,N/A,£3.00,,,N/A,N/A,N/A
EE-008143,3a1b2c3d-4e5f-6789-abcd-ef0123456704,North Street Surface,2025-03-24T12:55:51Z,2025-03-24T13:19:51Z,24,DISABLED_BADGE,CREDIT_CARD,MASTERCARD,£0.00,BLUE-BADGE,PROD-BB-001,SIX,Worldpay,SIX-118F96715271D4C0
EE-008144,3a1b2c3d-4e5f-6789-abcd-ef0123456704,North Street Surface,2025-03-24T09:40:59Z,2025-03-24T09:56:59Z,16,VAN,CREDIT_CARD,MAESTRO,£1.00,,,SIX,Worldpay,SIX-F23313B10B54EBC5
EE-008145,3a1b2c3d-4e5f-6789-abcd-ef0123456704,North Street Surface,2025-03-24T17:42:50Z,2025-03-24T18:19:50Z,37,CAR,APP,VISA,£1.00,,,SIX,Worldpay,SIX-643155B97810D5D4
EE-008146,3a1b2c3d-4e5f-6789-abcd-ef0123456704,North Street Surface,2025-03-24T12:44:14Z,2025-03-24T15:04:14Z,140,CAR,DEBIT_CARD,VISA,£3.00,,,SIX,Worldpay,SIX-943A9E0AD2A463C7
EE-008147,3a1b2c3d-4e5f-6789-abcd-ef0123456704,North Street Surface,2025-03-24T12:29:23Z,2025-03-24T13:27:23Z,58,MOTORCYCLE,CREDIT_CARD,VISA,£0.00,VALID-CODE,PROD-VC-004,SIX,Worldpay,SIX-FDEF6EEE901812B9
EE-008148,3a1b2c3d-4e5f-6789-abcd-ef0123456704,North Street Surface,2025-03-24T15:35:57Z,2025-03-24T17:34:57Z,119,CAR,CONTACTLESS,VISA,£2.00,,,SIX,Worldpay,SIX-5BB76C868C760EFD
EE-008149,3a1b2c3d-4e5f-6789-abcd-ef0123456704,North Street Surface,2025-03-24T10:48:46Z,2025-03-24T14:20:46Z,212,CAR,CONTACTLESS,MASTERCARD,£1.00,VALID-CODE,PROD-VC-004,SIX,Worldpay,SIX-B6572D296CA81265
EE-008150,3a1b2c3d-4e5f-6789-abcd-ef0123456704,North Street Surface,2025-03-24T10:48:34Z,2025-03-24T12:09:34Z,81,CAR,CREDIT_CARD,MASTERCARD,£2.00,,,SIX,Worldpay,SIX-CA3EEC732BCBE472
EE-008151,3a1b2c3d-4e5f-6789-abcd-ef0123456704,North Street Surface,2025-03-24T19:39:45Z,2025-03-24T20:05:45Z,26,VAN,CASH,N/A,£1.00,,,N/A,N/A,N/A
EE-008152,3a1b2c3d-4e5f-6789-abcd-ef0123456704,North Street Surface,2025-03-24T13:09:52Z,2025-03-24T16:07:52Z,178,DISABLED_BADGE,DEBIT_CARD,VISA,£0.00,BLUE-BADGE,PROD-BB-001,SIX,Worldpay,SIX-473B8D3FAA5819A3
EE-008153,3a1b2c3d-4e5f-6789-abcd-ef0123456704,North Street Surface,2025-03-24T16:04:38Z,2025-03-24T19:08:38Z,184,DISABLED_BADGE,DEBIT_CARD,VISA,£0.00,BLUE-BADGE,PROD-BB-001,SIX,Worldpay,SIX-10A454B69D30A8B0
EE-008154,3a1b2c3d-4e5f-6789-abcd-ef0123456704,North Street Surface,2025-03-24T07:19:57Z,2025-03-24T08:10:57Z,51,CAR,APP,VISA,£1.00,,,SIX,Worldpay,SIX-87CBAE894DDFF614
EE-008155,3a1b2c3d-4e5f-6789-abcd-ef0123456704,North Street Surface,2025-03-24T12:27:56Z,2025-03-24T14:15:56Z,108,MOTORCYCLE,CASH,N/A,£2.00,,,N/A,N/A,N/A
EE-008156,3a1b2c3d-4e5f-6789-abcd-ef0123456704,North Street Surface,2025-03-24T15:12:13Z,2025-03-24T17:49:13Z,157,CAR,CONTACTLESS,VISA,£3.00,,,SIX,Worldpay,SIX-BBB2FB20D13624B5
EE-008157,3a1b2c3d-4e5f-6789-abcd-ef0123456704,North Street Surface,2025-03-24T10:01:52Z,2025-03-24T13:39:52Z,218,CAR,DEBIT_CARD,MAESTRO,£3.00,,,SIX,Worldpay,SIX-68E4FB441AA432A8
EE-008158,3a1b2c3d-4e5f-6789-abcd-ef0123456704,North Street Surface,2025-03-24T14:00:18Z,2025-03-24T14:30:18Z,30,CAR,CREDIT_CARD,AMEX,£1.00,,,SIX,AMEX,SIX-32C5C1ABBE852C59
EE-008159,3a1b2c3d-4e5f-6789-abcd-ef0123456704,North Street Surface,2025-03-24T14:26:52Z,2025-03-24T14:57:52Z,31,CAR,CONTACTLESS,MASTERCARD,£1.00,,,SIX,Worldpay,SIX-5D675C114720B8A6
EE-008160,3a1b2c3d-4e5f-6789-abcd-ef0123456704,North Street Surface,2025-03-24T16:33:00Z,2025-03-24T17:22:00Z,49,CAR,CONTACTLESS,VISA,£1.00,,,SIX,Worldpay,SIX-C3CE6D59EB2DD250
EE-008161,3a1b2c3d-4e5f-6789-abcd-ef0123456704,North Street Surface,2025-03-24T14:43:05Z,,,CAR,CONTACTLESS,AMEX,£1.00,,,SIX,AMEX,SIX-BB779746F3CFF8E4
EE-008162,3a1b2c3d-4e5f-6789-abcd-ef0123456704,North Street Surface,2025-03-25T15:54:21Z,2025-03-25T16:55:21Z,61,CAR,CONTACTLESS,VISA,£2.00,,,SIX,Worldpay,SIX-58A5E6E7860A4AAC
EE-008163,3a1b2c3d-4e5f-6789-abcd-ef0123456704,North Street Surface,2025-03-25T13:49:05Z,2025-03-25T15:52:05Z,123,CAR,CONTACTLESS,VISA,£3.00,,,SIX,Worldpay,SIX-3754CECFF4AB14EE
EE-008164,3a1b2c3d-4e5f-6789-abcd-ef0123456704,North Street Surface,2025-03-25T07:34:38Z,2025-03-25T10:56:38Z,202,CAR,CASH,N/A,£3.00,,,N/A,N/A,N/A
EE-008165,3a1b2c3d-4e5f-6789-abcd-ef0123456704,North Street Surface,2025-03-25T16:55:06Z,2025-03-25T18:53:06Z,118,CAR,CONTACTLESS,MASTERCARD,£2.00,,,SIX,Worldpay,SIX-14022836359B3335
EE-008166,3a1b2c3d-4e5f-6789-abcd-ef0123456704,North Street Surface,2025-03-25T14:43:35Z,2025-03-25T16:37:35Z,114,VAN,CONTACTLESS,MAESTRO,£2.00,,,SIX,Worldpay,SIX-FA1FF33EFF509FDF
EE-008167,3a1b2c3d-4e5f-6789-abcd-ef0123456704,North Street Surface,2025-03-25T10:03:47Z,2025-03-25T10:27:47Z,24,VAN,CREDIT_CARD,MASTERCARD,£1.00,,,SIX,Worldpay,SIX-3A16501F9FBA9692
EE-008168,3a1b2c3d-4e5f-6789-abcd-ef0123456704,North Street Surface,2025-03-25T14:52:04Z,2025-03-25T15:12:04Z,20,CAR,DEBIT_CARD,MASTERCARD,£1.00,,,SIX,Worldpay,SIX-43A7E126382A0885
EE-008169,3a1b2c3d-4e5f-6789-abcd-ef0123456704,North Street Surface,2025-03-25T08:34:56Z,2025-03-25T09:02:56Z,28,VAN,DEBIT_CARD,MAESTRO,£1.00,,,SIX,Worldpay,SIX-780CA5CAEC8D45D0
EE-008170,3a1b2c3d-4e5f-6789-abcd-ef0123456704,North Street Surface,2025-03-25T11:52:51Z,2025-03-25T13:13:51Z,81,VAN,DEBIT_CARD,MASTERCARD,£2.00,,,SIX,Worldpay,SIX-A6F34851DEBD9A7B
EE-008171,3a1b2c3d-4e5f-6789-abcd-ef0123456704,North Street Surface,2025-03-25T15:46:47Z,2025-03-25T16:20:47Z,34,DISABLED_BADGE,CASH,N/A,£0.00,BLUE-BADGE,PROD-BB-001,N/A,N/A,N/A
EE-008172,3a1b2c3d-4e5f-6789-abcd-ef0123456704,North Street Surface,2025-03-25T11:37:38Z,2025-03-25T14:55:38Z,198,DISABLED_BADGE,CREDIT_CARD,MASTERCARD,£0.00,BLUE-BADGE,PROD-BB-001,SIX,Worldpay,SIX-AC52E2FB0DBA80D9
